code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
300438,鹏辉能源,C 制造业,创业板,True,2026-06-12,75.18,73.37,58.96,52.39,92.7,24.64,205.11,-18.9,-9.69,39.17,2728774990.0,36877188.0,94.1,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 89.33, 'handle_low': 69.89, 'handle_depth_pct': 24.09, 'cup_depth_pct': 51.37, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 34.35, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(23.92), np.float64(18.71)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",True,13,0,中报,2026-08-31,"[34.23, 50.04, 182.14]","[-585.2, -653.87, 238.47]","[1.38, 1.67, 6.93]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688019,安集科技,Unknown,科创板,True,2026-06-12,225.0,209.18,189.71,178.55,267.6,100.08,124.82,-15.92,5.86,47.33,3226731347.0,13798359.0,94.08,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 232.34, 'handle_low': 199.47, 'handle_depth_pct': 23.44, 'cup_depth_pct': 34.79, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': True}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 36.67, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(14.58), np.float64(22.4), np.float64(8.91)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[38.09, 36.47, 32.76]","[54.96, 46.85, 23.01]","[33.57, 31.29, 28.69]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
300863,卡倍亿,C 制造业,创业板,True,2026-06-12,63.0,50.35,41.84,38.78,73.19,22.24,183.27,-13.92,27.87,78.72,641792044.0,10040515.0,94.08,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 52.1, 'handle_low': 53.75, 'handle_depth_pct': 26.12, 'cup_depth_pct': 33.42, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,8,0,中报,2026-08-31,"[11.11, 10.87, 14.08]","[5.01, -26.15, 89.37]","[4.82, 2.95, 9.97]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
300686,智动力,C 制造业,创业板,True,2026-06-12,17.89,17.56,16.13,15.52,21.28,8.6,108.02,-15.93,6.42,21.37,402955692.0,23027360.0,94.07,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 20.3, 'handle_low': 15.45, 'handle_depth_pct': 21.57, 'cup_depth_pct': 34.19, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 37.91, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(13.14), np.float64(16.45)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[6.03, 3.19, -22.94]",,"[-5.44, -8.77, -21.27]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
601225,陕西煤业,Unknown,上海主板,True,2026-06-12,27.0,25.31,23.93,23.22,28.2,18.52,45.79,-4.26,13.16,23.34,1459015835.0,54537265.0,94.01,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 27.23, 'handle_low': 23.32, 'handle_depth_pct': 16.12, 'cup_depth_pct': 23.43, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 23.58, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(7.7), np.float64(9.95), np.float64(11.33)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,3,0,中报,2026-08-31,"[-5.86, -14.1, -3.01]","[-24.42, -27.21, -4.31]","[16.88, 16.82, 17.97]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
301281,科源制药,C 制造业,创业板,True,2026-06-12,46.43,39.64,35.92,35.57,53.99,25.87,79.47,-14.0,20.22,69.58,228179844.0,5000962.0,94.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 50.45, 'handle_low': 36.16, 'handle_depth_pct': 22.59, 'cup_depth_pct': 47.95, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 33.47, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(32.49), np.float64(14.11)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[-8.52, -14.12, 45.05]","[-20.97, -72.83, 32.38]","[10.33, 4.11, 18.93]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
000688,国城矿业,B 采矿业,深圳主板,True,2026-06-12,46.91,42.83,32.98,28.4,52.73,11.88,294.87,-11.04,16.14,99.53,2356634650.0,50092453.0,93.96,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 51.48, 'handle_low': 38.2, 'handle_depth_pct': 18.57, 'cup_depth_pct': 55.38, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': True}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 33.75, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(15.22), np.float64(19.3), np.float64(19.99)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[24.6, 150.6, 220.18]","[1088.55, 632.67, -14.76]","[26.19, 31.93, 30.71]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002803,吉宏股份,F 批发零售,深圳主板,True,2026-06-12,21.57,19.97,18.39,18.21,23.72,12.59,71.33,-9.06,-4.22,28.32,204795701.0,9451400.0,93.94,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 23.49, 'handle_low': 19.79, 'handle_depth_pct': 13.43, 'cup_depth_pct': 33.55, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 17.09, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(15.54), np.float64(9.24)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[29.29, 21.56, 22.12]","[96.43, 81.11, 56.72]","[5.13, 4.97, 5.43]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
301286,侨源股份,C 制造业,创业板,True,2026-06-12,62.09,54.21,48.53,43.13,68.3,23.52,163.99,-9.09,-2.4,63.27,241954922.0,3863100.0,93.91,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 66.38, 'handle_low': 53.35, 'handle_depth_pct': 17.58, 'cup_depth_pct': 42.11, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 27.18, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(17.26), np.float64(30.05)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[8.75, 5.24, 7.53]","[40.54, 55.79, 9.98]","[22.7, 21.57, 22.14]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
600105,永鼎股份,Unknown,上海主板,True,2026-06-12,51.3,45.28,30.48,25.82,59.72,7.39,594.18,-14.1,-0.39,168.17,6831277998.0,130572854.0,93.9,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 53.99, 'handle_low': 45.11, 'handle_depth_pct': 20.72, 'cup_depth_pct': 64.97, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 40.19, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(20.01), np.float64(17.51)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,8,0,中报,2026-08-31,"[22.13, 28.6, 41.92]","[210.51, 188.56, -48.35]","[8.87, 3.94, 11.84]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
603527,众源新材,Unknown,上海主板,True,2026-06-12,13.63,12.59,11.67,11.62,15.0,9.41,44.85,-9.13,5.5,21.59,436000422.0,31941654.0,93.82,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 13.95, 'handle_low': 12.37, 'handle_depth_pct': 14.63, 'cup_depth_pct': 32.19, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 21.75, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(11.74), np.float64(25.69), np.float64(11.33)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[16.29, 18.53, 72.6]","[9.39, -50.48, -48.36]","[1.27, 0.56, 0.96]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688020,方邦股份,Unknown,科创板,True,2026-06-12,191.5,131.82,95.97,87.72,211.0,31.96,499.19,-9.24,29.43,164.5,1540800604.0,7833620.0,93.76,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 166.98, 'handle_low': 130.0, 'handle_depth_pct': 32.11, 'cup_depth_pct': 60.37, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 64.84, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.23), np.float64(26.71), np.float64(17.25)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[11.07, 3.79, -9.92]",[-789.73],"[-8.8, -22.2, -20.52]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
600885,宏发股份,Unknown,上海主板,True,2026-06-12,31.53,30.61,30.27,29.24,36.72,21.35,47.68,-14.13,2.04,8.61,601301607.0,18402735.0,93.76,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 33.07, 'handle_low': 31.11, 'handle_depth_pct': 13.51, 'cup_depth_pct': 25.79, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 20.39, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.79), np.float64(24.91)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,12,0,中报,2026-08-31,"[18.82, 21.98, 28.24]","[16.13, 8.13, 17.26]","[15.08, 13.6, 12.5]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
300390,天华新能,C 制造业,创业板,True,2026-06-12,96.1,86.05,61.85,52.1,119.06,17.02,464.63,-19.28,2.62,84.42,8378369528.0,86803427.0,93.72,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 114.7, 'handle_low': 78.73, 'handle_depth_pct': 18.07, 'cup_depth_pct': 61.2, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 30.16, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(21.97), np.float64(14.79)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[2.17, 14.23, 89.62]","[-98.81, -56.2, 15280.29]","[0.24, 5.94, 34.73]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
301588,美新科技,C 制造业,创业板,True,2026-06-12,37.08,30.87,24.58,23.57,43.33,17.16,116.08,-14.42,4.36,97.55,293185669.0,7975313.0,93.58,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 36.28, 'handle_low': 33.44, 'handle_depth_pct': 19.05, 'cup_depth_pct': 51.6, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[4.39, 6.29, 17.98]","[-38.96, -57.35, -48.14]","[3.76, 2.82, 3.34]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
301322,绿通科技,C 制造业,创业板,True,2026-06-12,54.55,42.56,33.91,33.57,61.61,25.96,110.13,-11.46,31.57,103.62,367954288.0,6634997.0,93.54,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 42.36, 'handle_low': 44.77, 'handle_depth_pct': 24.39, 'cup_depth_pct': 37.91, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 50.16, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(7.0), np.float64(21.95)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[-7.65, 19.12, 33.7]","[-41.13, -57.06, -104.18]","[12.5, 6.17, -0.54]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
300243,瑞丰高材,C 制造业,创业板,True,2026-06-12,18.11,17.4,13.49,12.88,21.7,9.7,86.7,-16.54,-0.77,73.3,498569108.0,26679607.0,93.46,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 20.33, 'handle_low': 17.31, 'handle_depth_pct': 16.66, 'cup_depth_pct': 51.16, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 30.57, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(4.53), np.float64(27.5)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,10,0,中报,2026-08-31,"[-0.0, -1.59, 10.13]","[-34.47, 37.03, 298.91]","[1.62, 1.51, 3.84]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
603226,菲林格尔,Unknown,上海主板,True,2026-06-12,55.87,44.53,37.59,36.14,59.78,7.38,657.05,-6.54,17.99,56.06,266515554.0,4735234.0,93.46,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 47.35, 'handle_low': 46.45, 'handle_depth_pct': 19.13, 'cup_depth_pct': 40.7, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 4, 'vcp_vol_declining': False, 'vcp_tight_range': 32.67, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(9.63), np.float64(13.28), np.float64(15.33), np.float64(6.27)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[-3.02, 8.54, -16.24]",,"[-22.74, -30.13, -60.14]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
